Ewe/V	I/mA
-1.020000055432320E-001	-2.374575240537524E-003
-1.030000075697899E-001	-2.369988942518830E-003
-1.040000095963478E-001	-2.365430584177375E-003
-1.050000116229057E-001	-2.360899467021227E-003
-1.060000061988831E-001	-2.356395591050386E-003
-1.070000082254410E-001	-2.351918490603566E-003
-1.080000102519989E-001	-2.347468165680766E-003
-1.090000122785568E-001	-2.343043917790055E-003
-1.100000068545341E-001	-2.338645979762077E-003
-1.110000088810921E-001	-2.334273653104901E-003
-1.120000109076500E-001	-2.329926704987884E-003
-1.130000054836273E-001	-2.325605135411024E-003
-1.140000075101852E-001	-2.321308478713036E-003
-1.150000095367432E-001	-2.317036734893918E-003
-1.160000115633011E-001	-2.312789438292384E-003
-1.170000061392784E-001	-2.308566356077790E-003
-1.180000081658363E-001	-2.304367255419493E-003
-1.190000101923943E-001	-2.300191903486848E-003
-1.200000122189522E-001	-2.296040300279856E-003
-1.210000067949295E-001	-2.291911747306585E-003
-1.220000088214874E-001	-2.287806477397680E-003
-1.230000108480453E-001	-2.283723792061210E-003
-1.240000128746033E-001	-2.279663924127817E-003
-1.250000149011612E-001	-2.275626640766859E-003
-1.260000020265579E-001	-2.271611476317048E-003
-1.270000040531158E-001	-2.267618197947741E-003
-1.280000060796738E-001	-2.263646805658937E-003
-1.290000081062317E-001	-2.259696833789349E-003
-1.300000101327896E-001	-2.255768282338977E-003
-1.310000121593475E-001	-2.251861151307821E-003
-1.320000141859055E-001	-2.247974742203951E-003
-1.330000162124634E-001	-2.244109287858009E-003
-1.340000033378601E-001	-2.240264322608709E-003
-1.350000053644180E-001	-2.236439613625407E-003
-1.360000073909760E-001	-2.232635393738747E-003
-1.370000094175339E-001	-2.228851197287440E-003
-1.380000114440918E-001	-2.225086558610201E-003
-1.390000134706497E-001	-2.221341943368316E-003
-1.400000154972076E-001	-2.217616653069854E-003
-1.410000026226044E-001	-2.213910687714815E-003
-1.420000046491623E-001	-2.210223814472556E-003
-1.430000066757202E-001	-2.206556033343077E-003
-1.440000087022781E-001	-2.202906878665090E-003
-1.450000107288361E-001	-2.199276583269238E-003
-1.460000127553940E-001	-2.195664681494236E-003
-1.470000147819519E-001	-2.192070940509439E-003
-1.480000168085098E-001	-2.188495593145490E-003
-1.490000039339066E-001	-2.184937940910459E-003
-1.500000059604645E-001	-2.181398449465632E-003
-1.510000079870224E-001	-2.177876420319080E-003
-1.520000100135803E-001	-2.174372086301446E-003
-1.530000120401382E-001	-2.170884981751442E-003
-1.540000140666962E-001	-2.167415106669068E-003
-1.550000160932541E-001	-2.163962461054325E-003
-1.560000032186508E-001	-2.160526579245925E-003
-1.570000052452087E-001	-2.157107694074512E-003
-1.580000072717667E-001	-2.153705339878798E-003
-1.590000092983246E-001	-2.150319516658783E-003
-1.600000113248825E-001	-2.146949991583824E-003
-1.610000133514404E-001	-2.143596764653921E-003
-1.620000153779984E-001	-2.140259835869074E-003
-1.630000025033951E-001	-2.136938739567995E-003
-1.640000045299530E-001	-2.133633475750685E-003
-1.650000065565109E-001	-2.130343811586499E-003
-1.660000085830688E-001	-2.127069747075439E-003
-1.670000106096268E-001	-2.123811282217503E-003
-1.680000126361847E-001	-2.120568184182048E-003
-1.690000146627426E-001	-2.117340220138431E-003
-1.700000166893005E-001	-2.114127390086651E-003
-1.710000038146973E-001	-2.110929461196065E-003
-1.720000058412552E-001	-2.107746433466673E-003
-1.730000078678131E-001	-2.104578074067831E-003
-1.740000098943710E-001	-2.101424382999539E-003
-1.750000119209290E-001	-2.098285127431154E-003
-1.760000139474869E-001	-2.095160307362676E-003
-1.770000159740448E-001	-2.092049689963460E-003
-1.780000030994415E-001	-2.088953275233507E-003
-1.790000051259995E-001	-2.085870830342174E-003
-1.800000071525574E-001	-2.082802355289459E-003
-1.810000091791153E-001	-2.079747850075364E-003
-1.820000112056732E-001	-2.076706849038601E-003
-1.830000132322311E-001	-2.073679817840457E-003
-1.840000152587891E-001	-2.070666057989001E-003
-1.850000172853470E-001	-2.067665569484234E-003
-1.860000044107437E-001	-2.064678585156798E-003
-1.870000064373016E-001	-2.061704872176051E-003
-1.880000084638596E-001	-2.058744197711349E-003
-1.890000104904175E-001	-2.055796328932047E-003
-1.900000125169754E-001	-2.052861731499434E-003
-1.910000145435333E-001	-2.049939706921577E-003
-1.920000165700912E-001	-2.047030488029122E-003
-1.930000036954880E-001	-2.044133841991425E-003
-1.940000057220459E-001	-2.041249768808484E-003
-1.950000077486038E-001	-2.038378035649657E-003
-1.960000097751617E-001	-2.035518875345588E-003
-1.970000118017197E-001	-2.032671822234988E-003
-1.980000138282776E-001	-2.029836876317859E-003
-1.990000158548355E-001	-2.027014037594199E-003
-2.000000178813934E-001	-2.024203306064010E-003
-2.010000050067902E-001	-2.021404448896647E-003
-2.020000070333481E-001	-2.018617233261466E-003
-2.030000090599060E-001	-2.015841891989112E-003
-2.040000110864639E-001	-2.013078192248940E-003
-2.050000131130219E-001	-2.010326134040952E-003
-2.060000151395798E-001	-2.007585484534502E-003
-2.070000171661377E-001	-2.004856243729591E-003
-2.080000042915344E-001	-2.002138411626220E-003
-2.090000063180923E-001	-1.999431755393744E-003
-2.100000083446503E-001	-1.996736275032163E-003
-2.110000103712082E-001	-1.994051737710834E-003
-2.120000123977661E-001	-1.991378376260400E-003
-2.130000144243240E-001	-1.988715957850218E-003
-2.140000164508820E-001	-1.986064249649644E-003
-2.150000035762787E-001	-1.983423251658678E-003
-2.160000056028366E-001	-1.980793196707964E-003
-2.170000076293945E-001	-1.978173619136214E-003
-2.180000096559525E-001	-1.975564751774073E-003
-2.190000116825104E-001	-1.972966128960252E-003
-2.200000137090683E-001	-1.970378216356039E-003
-2.210000157356262E-001	-1.967800548300147E-003
-2.220000177621841E-001	-1.965232891961932E-003
-2.230000048875809E-001	-1.962675713002682E-003
-2.240000069141388E-001	-1.960128545761108E-003
-2.250000089406967E-001	-1.957591623067856E-003
-2.260000109672546E-001	-1.955064479261637E-003
-2.270000129938126E-001	-1.952547463588417E-003
-2.280000150203705E-001	-1.950040226802230E-003
-2.290000170469284E-001	-1.947542768903077E-003
-2.300000041723251E-001	-1.945054973475635E-003
-2.310000061988831E-001	-1.942576956935227E-003
-2.320000082254410E-001	-1.940108486451209E-003
-2.330000102519989E-001	-1.937649678438902E-003
-2.340000122785568E-001	-1.935200183652341E-003
-2.350000143051147E-001	-1.932760234922171E-003
-2.360000163316727E-001	-1.930329599417746E-003
-2.370000183582306E-001	-1.927908277139068E-003
-2.380000054836273E-001	-1.925496151670814E-003
-2.390000075101852E-001	-1.923093223012984E-003
-2.400000095367432E-001	-1.920699491165578E-003
-2.410000115633011E-001	-1.918314723297954E-003
-2.420000135898590E-001	-1.915938919410110E-003
-2.430000156164169E-001	-1.913572195917368E-003
-2.440000176429749E-001	-1.911214203573763E-003
-2.450000047683716E-001	-1.908865175209939E-003
-2.460000067949295E-001	-1.906524877995253E-003
-2.470000088214874E-001	-1.904193311929703E-003
-2.480000108480453E-001	-1.901870360597968E-003
-2.490000128746033E-001	-1.899556024000049E-003
-2.500000000000000E-001	-1.897250302135944E-003
-2.510000169277191E-001	-1.894952962175012E-003
-2.520000040531158E-001	-1.892664236947894E-003
-2.530000209808350E-001	-1.890383777208626E-003
-2.540000081062317E-001	-1.888111699372530E-003
-2.550000250339508E-001	-1.885847887024283E-003
-2.560000121593475E-001	-1.883592340163887E-003
-2.569999992847443E-001	-1.881345058791339E-003
-2.580000162124634E-001	-1.879105810075998E-003
-2.590000033378601E-001	-1.876874710433185E-003
-2.600000202655792E-001	-1.874651643447578E-003
-2.610000073909760E-001	-1.872436609119177E-003
-2.620000243186951E-001	-1.870229491032660E-003
-2.630000114440918E-001	-1.868030172772706E-003
-2.639999985694885E-001	-1.865838770754635E-003
-2.650000154972076E-001	-1.863655168563128E-003
-2.660000026226044E-001	-1.861479366198182E-003
-2.670000195503235E-001	-1.859311247244477E-003
-2.680000066757202E-001	-1.857150811702013E-003
-2.690000236034393E-001	-1.854997943155468E-003
-2.700000107288361E-001	-1.852852641604841E-003
-2.709999978542328E-001	-1.850714907050133E-003
-2.720000147819519E-001	-1.848584623076022E-003
-2.730000019073486E-001	-1.846461789682508E-003
-2.740000188350677E-001	-1.844346290454268E-003
-2.750000059604645E-001	-1.842238241806626E-003
-2.760000228881836E-001	-1.840137410908937E-003
-2.770000100135803E-001	-1.838043914176524E-003
-2.779999971389771E-001	-1.835957635194063E-003
-2.790000140666962E-001	-1.833878457546234E-003
-2.800000011920929E-001	-1.831806497648358E-003
-2.810000181198120E-001	-1.829741522669792E-003
-2.820000052452087E-001	-1.827683765441179E-003
-2.830000221729279E-001	-1.825632876716554E-003
-2.840000092983246E-001	-1.823588972911239E-003
-2.850000262260437E-001	-1.821552054025233E-003
-2.860000133514404E-001	-1.819522120058537E-003
-2.870000004768372E-001	-1.817498938180506E-003
-2.880000174045563E-001	-1.815482508391142E-003
-2.890000045299530E-001	-1.813472947105765E-003
-2.900000214576721E-001	-1.811470137909055E-003
-2.910000085830688E-001	-1.809473964385688E-003
-2.920000255107880E-001	-1.807484542950988E-003
-2.930000126361847E-001	-1.805501640774310E-003
-2.939999997615814E-001	-1.803525374270976E-003
-2.950000166893005E-001	-1.801555743440986E-003
-2.960000038146973E-001	-1.799592515453696E-003
-2.970000207424164E-001	-1.797635806724429E-003
-2.980000078678131E-001	-1.795685500837862E-003
-2.990000247955322E-001	-1.793741597793996E-003
-3.000000119209290E-001	-1.791804097592831E-003
-2.990000247955322E-001	-1.789872883819044E-003
-2.980000078678131E-001	-1.787948072887957E-003
-2.970000207424164E-001	-1.786029431968927E-003
-2.960000038146973E-001	-1.784117077477276E-003
-2.950000166893005E-001	-1.782210892997682E-003
-2.939999997615814E-001	-1.780310878530145E-003
-2.930000126361847E-001	-1.778416917659342E-003
-2.920000255107880E-001	-1.776529243215919E-003
-2.910000085830688E-001	-1.774647505953908E-003
-2.900000214576721E-001	-1.772771822288632E-003
-2.890000045299530E-001	-1.770902075804770E-003
-2.880000174045563E-001	-1.769038382917643E-003
-2.870000004768372E-001	-1.767180627211928E-003
-2.860000133514404E-001	-1.765328692272305E-003
-2.850000262260437E-001	-1.763482694514096E-003
-2.840000092983246E-001	-1.761642517521977E-003
-2.830000221729279E-001	-1.759808161295950E-003
-2.820000052452087E-001	-1.757979625836015E-003
-2.810000181198120E-001	-1.756156794726849E-003
-2.800000011920929E-001	-1.754339667968452E-003
-2.790000140666962E-001	-1.752528245560825E-003
-2.779999971389771E-001	-1.750722411088645E-003
-2.770000100135803E-001	-1.748922280967236E-003
-2.760000228881836E-001	-1.747127738781273E-003
-2.750000059604645E-001	-1.745338784530759E-003
-2.740000188350677E-001	-1.743555301800370E-003
-2.730000019073486E-001	-1.741777407005429E-003
-2.720000147819519E-001	-1.740004867315292E-003
-2.709999978542328E-001	-1.738237915560603E-003
-2.700000107288361E-001	-1.736476318910718E-003
-2.690000236034393E-001	-1.734720193780959E-003
-2.680000066757202E-001	-1.732969307340682E-003
-2.670000195503235E-001	-1.731223892420530E-003
-2.660000026226044E-001	-1.729483716189861E-003
-2.650000154972076E-001	-1.727748895063996E-003
-2.639999985694885E-001	-1.726019196212292E-003
-2.630000114440918E-001	-1.724294852465391E-003
-2.620000243186951E-001	-1.722575747407973E-003
-2.610000073909760E-001	-1.720861764624715E-003
-2.600000202655792E-001	-1.719152904115617E-003
-2.590000033378601E-001	-1.717449165880680E-003
-2.580000162124634E-001	-1.715750549919903E-003
-2.569999992847443E-001	-1.714057056233287E-003
-2.560000121593475E-001	-1.712368568405509E-003
-2.550000250339508E-001	-1.710685086436570E-003
-2.540000081062317E-001	-1.709006610326469E-003
-2.530000209808350E-001	-1.707333140075207E-003
-2.520000040531158E-001	-1.705664559267461E-003
-2.510000169277191E-001	-1.704000984318554E-003
-2.500000000000000E-001	-1.702342298813164E-003
-2.490000128746033E-001	-1.700688502751291E-003
-2.480000108480453E-001	-1.699039479717612E-003
-2.470000088214874E-001	-1.697395346127450E-003
-2.460000067949295E-001	-1.695755985565484E-003
-2.450000047683716E-001	-1.694121398031712E-003
-2.440000176429749E-001	-1.692491583526134E-003
-2.430000156164169E-001	-1.690866542048752E-003
-2.420000135898590E-001	-1.689246157184243E-003
-2.410000115633011E-001	-1.687630428932607E-003
-2.400000095367432E-001	-1.686019473709166E-003
-2.390000075101852E-001	-1.684413058683276E-003
-2.380000054836273E-001	-1.682811300270259E-003
-2.370000183582306E-001	-1.681214198470116E-003
-2.360000163316727E-001	-1.679621636867523E-003
-2.350000143051147E-001	-1.678033499047160E-003
-2.340000122785568E-001	-1.676450017839670E-003
-2.330000102519989E-001	-1.674871076829731E-003
-2.320000082254410E-001	-1.673296559602022E-003
-2.310000061988831E-001	-1.671726466156542E-003
-2.300000041723251E-001	-1.670160912908614E-003
-2.290000170469284E-001	-1.668599783442914E-003
-2.280000150203705E-001	-1.667042961344123E-003
-2.270000129938126E-001	-1.665490563027561E-003
-2.260000109672546E-001	-1.663942588493228E-003
-2.250000089406967E-001	-1.662398921325803E-003
-2.240000069141388E-001	-1.660859445109963E-003
-2.230000048875809E-001	-1.659324392676353E-003
-2.220000177621841E-001	-1.657793647609651E-003
-2.210000157356262E-001	-1.656267093494534E-003
-2.200000137090683E-001	-1.654744730331004E-003
-2.190000116825104E-001	-1.653226674534380E-003
-2.180000096559525E-001	-1.651712809689343E-003
-2.170000076293945E-001	-1.650203135795891E-003
-2.160000056028366E-001	-1.648697536438704E-003
-2.150000035762787E-001	-1.647196128033102E-003
-2.140000164508820E-001	-1.645698794163764E-003
-2.130000144243240E-001	-1.644205651246011E-003
-2.120000123977661E-001	-1.642716466449201E-003
-2.110000103712082E-001	-1.641231472603977E-003
-2.100000083446503E-001	-1.639750436879694E-003
-2.090000063180923E-001	-1.638273475691676E-003
-2.080000042915344E-001	-1.636800472624600E-003
-2.070000171661377E-001	-1.635331427678466E-003
-2.060000151395798E-001	-1.633866457268596E-003
-2.050000131130219E-001	-1.632405328564346E-003
-2.040000110864639E-001	-1.630948274396360E-003
-2.030000090599060E-001	-1.629494945518672E-003
-2.020000070333481E-001	-1.628045691177249E-003
-2.010000050067902E-001	-1.626600162126124E-003
-2.000000178813934E-001	-1.625158591195941E-003
-1.990000158548355E-001	-1.623720861971378E-003
-1.980000138282776E-001	-1.622286858037114E-003
-1.970000118017197E-001	-1.620856812223792E-003
-1.960000097751617E-001	-1.619430375285447E-003
-1.950000077486038E-001	-1.618007896468043E-003
-1.940000057220459E-001	-1.616589026525617E-003
-1.930000036954880E-001	-1.615173998288810E-003
-1.920000165700912E-001	-1.613762578926981E-003
-1.910000145435333E-001	-1.612354884855449E-003
-1.900000125169754E-001	-1.610950916074216E-003
-1.890000104904175E-001	-1.609550672583282E-003
-1.880000084638596E-001	-1.608154037967324E-003
-1.870000064373016E-001	-1.606761012226343E-003
-1.860000044107437E-001	-1.605371595360339E-003
-1.850000172853470E-001	-1.603985787369311E-003
-1.840000152587891E-001	-1.602603588253260E-003
-1.830000132322311E-001	-1.601224881596863E-003
-1.820000112056732E-001	-1.599849783815444E-003
-1.810000091791153E-001	-1.598478294909000E-003
-1.800000071525574E-001	-1.597110182046890E-003
-1.790000051259995E-001	-1.595745678059757E-003
-1.780000030994415E-001	-1.594384666532278E-003
-1.770000159740448E-001	-1.593027031049132E-003
-1.760000139474869E-001	-1.591672888025641E-003
-1.750000119209290E-001	-1.590322237461805E-003
-1.740000098943710E-001	-1.588974962942302E-003
-1.730000078678131E-001	-1.587631064467132E-003
-1.720000058412552E-001	-1.586290658451617E-003
-1.710000038146973E-001	-1.584953512065113E-003
-1.700000166893005E-001	-1.583619741722941E-003
-1.690000146627426E-001	-1.582289347425103E-003
-1.680000126361847E-001	-1.580962329171598E-003
-1.670000106096268E-001	-1.579638570547104E-003
-1.660000085830688E-001	-1.578318071551621E-003
-1.650000065565109E-001	-1.577000948600471E-003
-1.640000045299530E-001	-1.575686968863010E-003
-1.630000025033951E-001	-1.574376248754561E-003
-1.620000153779984E-001	-1.573068904690444E-003
-1.610000133514404E-001	-1.571764587424695E-003
-1.600000113248825E-001	-1.570463646203280E-003
-1.590000092983246E-001	-1.569165731780231E-003
-1.580000072717667E-001	-1.567871076986194E-003
-1.570000052452087E-001	-1.566579565405846E-003
-1.560000032186508E-001	-1.565291197039187E-003
-1.550000160932541E-001	-1.564005971886218E-003
-1.540000140666962E-001	-1.562723889946938E-003
-1.530000120401382E-001	-1.561444834806025E-003
-1.520000100135803E-001	-1.560168806463480E-003
-1.510000079870224E-001	-1.558895921334624E-003
-1.500000059604645E-001	-1.557626063004136E-003
-1.490000039339066E-001	-1.556359231472015E-003
-1.480000168085098E-001	-1.555095310322940E-003
-1.470000147819519E-001	-1.553834532387555E-003
-1.460000127553940E-001	-1.552576664835215E-003
-1.450000107288361E-001	-1.551321824081242E-003
-1.440000087022781E-001	-1.550069893710315E-003
-1.430000066757202E-001	-1.548820873722434E-003
-1.420000046491623E-001	-1.547574764117599E-003
-1.410000026226044E-001	-1.546331564895809E-003
-1.400000154972076E-001	-1.545091276057065E-003
-1.390000134706497E-001	-1.543853781186044E-003
-1.380000114440918E-001	-1.542619196698070E-003
-1.370000094175339E-001	-1.541387522593141E-003
-1.360000073909760E-001	-1.540158526040614E-003
-1.350000053644180E-001	-1.538932439871132E-003
-1.340000033378601E-001	-1.537709031254053E-003
-1.330000162124634E-001	-1.536488533020020E-003
-1.320000141859055E-001	-1.535270595923066E-003
-1.310000121593475E-001	-1.534055569209158E-003
-1.300000101327896E-001	-1.532843103632331E-003
-1.290000081062317E-001	-1.531633432023227E-003
-1.280000060796738E-001	-1.530426437966526E-003
-1.270000040531158E-001	-1.529222005046904E-003
-1.260000020265579E-001	-1.528020249679685E-003
-1.250000149011612E-001	-1.526821171864867E-003
-1.240000128746033E-001	-1.525624655187130E-003
-1.230000108480453E-001	-1.524430699646473E-003
-1.220000088214874E-001	-1.523239421658218E-003
-1.210000067949295E-001	-1.522050588391721E-003
-1.200000122189522E-001	-1.520864316262305E-003
-1.190000101923943E-001	-1.519680488854647E-003
-1.180000081658363E-001	-1.518499106168747E-003
-1.170000061392784E-001	-1.517320284619927E-003
-1.160000115633011E-001	-1.516143907792866E-003
-1.150000095367432E-001	-1.514969859272242E-003
-1.140000075101852E-001	-1.513798255473375E-003
-1.130000054836273E-001	-1.512628979980946E-003
-1.120000109076500E-001	-1.511462149210274E-003
-1.110000088810921E-001	-1.510297530330718E-003
-1.100000068545341E-001	-1.509135356172919E-003
-1.090000122785568E-001	-1.507975277490914E-003
-1.080000102519989E-001	-1.506817643530667E-003
-1.070000082254410E-001	-1.505662105046213E-003
-1.060000061988831E-001	-1.504508778452873E-003
-1.050000116229057E-001	-1.503357663750649E-003
-1.040000095963478E-001	-1.502208644524217E-003
-1.030000075697899E-001	-1.501061837188900E-003
-1.020000055432320E-001	-1.499917008914053E-003
-1.010000109672546E-001	-1.498774276115000E-003
-1.000000089406967E-001	-1.497633638791740E-003
-9.900000691413879E-002	-1.496494980528951E-003
-9.800001233816147E-002	-1.495358184911311E-003
-9.700001031160355E-002	-1.494223484769464E-003
-9.600000828504562E-002	-1.493090530857444E-003
-9.500000625848770E-002	-1.491959556005895E-003
-9.400001168251038E-002	-1.490830327384174E-003
-9.300000965595245E-002	-1.489702961407602E-003
-9.200000762939453E-002	-1.488577341660857E-003
-9.100000560283661E-002	-1.487453468143940E-003
-9.000001102685928E-002	-1.486331224441528E-003
-8.900000900030136E-002	-1.485210726968944E-003
-8.800000697374344E-002	-1.484091742895544E-003
-8.700001239776611E-002	-1.482974272221327E-003
-8.600001037120819E-002	-1.481858431361616E-003
-8.500000834465027E-002	-1.480743987485766E-003
-8.400000631809235E-002	-1.479631057009101E-003
-8.300001174211502E-002	-1.478519407100976E-003
-8.200000971555710E-002	-1.477409154176712E-003
-8.100000768899918E-002	-1.476300065405667E-003
-8.000000566244125E-002	-1.475192257203162E-003
-7.900001108646393E-002	-1.474085613153875E-003
-7.800000905990601E-002	-1.472980133257806E-003
-7.700000703334808E-002	-1.471875701099634E-003
-7.600000500679016E-002	-1.470772200264037E-003
-7.500001043081284E-002	-1.469669630751014E-003
-7.400000840425491E-002	-1.468567992560565E-003
-7.300000637769699E-002	-1.467467169277370E-003
-7.200001180171967E-002	-1.466367044486105E-003
-7.100000977516174E-002	-1.465267501771450E-003
-7.000000774860382E-002	-1.464168657548726E-003
-6.900000572204590E-002	-1.463070278987288E-003
-6.800001114606857E-002	-1.461972366087139E-003
-6.700000911951065E-002	-1.460874686017632E-003
-6.600000709295273E-002	-1.459777471609414E-003
-6.500000506639481E-002	-1.458680257201195E-003
-6.400001049041748E-002	-1.457583275623620E-003
-6.300000846385956E-002	-1.456486177630723E-003
-6.200001016259193E-002	-1.455389079637825E-003
-6.100000813603401E-002	-1.454291748814285E-003
-6.000000983476639E-002	-1.453194068744779E-003
-5.900000780820847E-002	-1.452096039429307E-003
-5.800000950694084E-002	-1.450997428037226E-003
-5.700000748038292E-002	-1.449898234568536E-003
-5.600000917911530E-002	-1.448798342607915E-003
-5.500000715255737E-002	-1.447697519324720E-003
-5.400000885128975E-002	-1.446595648303628E-003
-5.300000682473183E-002	-1.445492613129318E-003
-5.200000852346420E-002	-1.444388413801789E-003
-5.100000649690628E-002	-1.443282701075077E-003
-5.000000819563866E-002	-1.442175474949181E-003
-4.900000989437103E-002	-1.441066502593458E-003
-4.800000786781311E-002	-1.439955551177263E-003
-4.700000956654549E-002	-1.438842620700598E-003
-4.600000753998756E-002	-1.437727478332818E-003
-4.500000923871994E-002	-1.436610007658601E-003
-4.400000721216202E-002	-1.435489859431982E-003
-4.300000891089439E-002	-1.434366917237639E-003
-4.200000688433647E-002	-1.433240948244929E-003
-4.100000858306885E-002	-1.432111952453852E-003
-4.000000655651093E-002	-1.430979464203119E-003
-3.900000825524330E-002	-1.429843250662088E-003
-3.800000622868538E-002	-1.428703311830759E-003
-3.700000792741776E-002	-1.427559182047844E-003
-3.600000962615013E-002	-1.426410744898021E-003
-3.500000759959221E-002	-1.425257767550647E-003
-3.400000929832459E-002	-1.424099784344435E-003
-3.300000727176666E-002	-1.422936678864062E-003
-3.200000897049904E-002	-1.421768218278885E-003
-3.100000880658627E-002	-1.420593936927617E-003
-3.000000864267349E-002	-1.419413485564291E-003
-2.900000847876072E-002	-1.418226747773588E-003
-2.800000831484795E-002	-1.417033257894218E-003
-2.700000815093517E-002	-1.415832666680217E-003
-2.600000798702240E-002	-1.414624624885619E-003
-2.500000782310963E-002	-1.413408783264458E-003
-2.400000765919685E-002	-1.412184792570770E-003
-2.300000749528408E-002	-1.410952070727944E-003
-2.200000733137131E-002	-1.409710268490016E-003
-2.100000716745853E-002	-1.408459036611021E-003
-2.000000700354576E-002	-1.407197793014348E-003
-1.900000683963299E-002	-1.405926188454032E-003
-1.800000853836536E-002	-1.404643640853465E-003
-1.700000837445259E-002	-1.403349568136036E-003
-1.600000821053982E-002	-1.402043621055782E-003
-1.500000804662704E-002	-1.400725101120770E-003
-1.400000788271427E-002	-1.399393542669714E-003
-1.300000771880150E-002	-1.398048130795360E-003
-1.200000755488873E-002	-1.396688516251743E-003
-1.100000739097595E-002	-1.395313884131610E-003
-1.000000722706318E-002	-1.393923652358353E-003
-9.000007994472981E-003	-1.392517006024718E-003
-8.000007830560207E-003	-1.391093363054097E-003
-7.000007666647434E-003	-1.389651908539236E-003
-6.000007502734661E-003	-1.388191827572882E-003
-5.000007338821888E-003	-1.386712305247784E-003
-4.000007640570402E-003	-1.385212526656687E-003
-3.000007476657629E-003	-1.383691676892340E-003
-2.000007545575500E-003	-1.382148824632168E-003
-1.000007498078048E-003	-1.380582805722952E-003
-7.450580596923828E-009	-1.378992921672761E-003
9.999925969168544E-004	-1.377378124743700E-003
1.999992644414306E-003	-1.375737134367228E-003
2.999992575496435E-003	-1.374069019220769E-003
3.999992739409208E-003	-1.372372731566429E-003
4.999992437660694E-003	-1.370646758005023E-003
5.999992601573467E-003	-1.368890167213976E-003
6.999992765486240E-003	-1.367101562209427E-003
7.999992929399014E-003	-1.365279662422836E-003
8.999993093311787E-003	-1.363422954455018E-003
9.999992325901985E-003	-1.361530041322112E-003
1.099999248981476E-002	-1.359599642455578E-003
1.199999265372753E-002	-1.357629895210266E-003
1.299999281764030E-002	-1.355619402602315E-003
1.399999298155308E-002	-1.353566301986575E-003
1.499999314546585E-002	-1.351469079963863E-003
1.599999330937862E-002	-1.349325757473707E-003
1.699999347329140E-002	-1.347134588286281E-003
1.799999363720417E-002	-1.344893593341112E-003
1.899999193847179E-002	-1.342600677162409E-003
1.999999210238457E-002	-1.340253744274378E-003
2.099999226629734E-002	-1.337850699201226E-003
2.199999243021011E-002	-1.335389213636518E-003
2.299999259412289E-002	-1.332866959273815E-003
2.399999275803566E-002	-1.330281607806683E-003
2.499999292194843E-002	-1.327630365267396E-003
2.599999308586121E-002	-1.324910903349519E-003
2.699999324977398E-002	-1.322120311670005E-003
2.799999341368675E-002	-1.319255796261132E-003
2.899999357759953E-002	-1.316314330324531E-003
2.999999374151230E-002	-1.313293119892478E-003
3.099999390542507E-002	-1.310188788920641E-003
3.199999406933784E-002	-1.306998077780008E-003
3.299999237060547E-002	-1.303717610426247E-003
3.399999439716339E-002	-1.300343777984381E-003
3.499999269843102E-002	-1.296873087994754E-003
3.599999472498894E-002	-1.293301582336426E-003
3.699999302625656E-002	-1.289625419303775E-003
3.799999132752419E-002	-1.285840407945216E-003
3.899999335408211E-002	-1.281942357309163E-003
3.999999165534973E-002	-1.277926960028708E-003
4.099999368190765E-002	-1.273789443075657E-003
4.199999198317528E-002	-1.269525266252458E-003
4.299999400973320E-002	-1.265129423700273E-003
4.399999231100082E-002	-1.260596793144941E-003
4.499999433755875E-002	-1.255922252312303E-003
4.599999263882637E-002	-1.251100213266909E-003
4.699999466538429E-002	-1.246125204488635E-003
4.799999296665192E-002	-1.240991055965424E-003
4.899999499320984E-002	-1.235691946931183E-003
4.999999329447746E-002	-1.230221590958536E-003
5.099999159574509E-002	-1.224573352374136E-003
5.199999362230301E-002	-1.218740595504642E-003
5.299999192357063E-002	-1.212716335430741E-003
5.399999395012856E-002	-1.206493237987161E-003
5.499999225139618E-002	-1.200064085423946E-003
5.599999427795410E-002	-1.193420845083892E-003
5.699999257922173E-002	-1.186555717140436E-003
5.799999460577965E-002	-1.179460319690406E-003
5.899999290704727E-002	-1.172126270830631E-003
5.999999493360519E-002	-1.164544606581330E-003
6.099999323487282E-002	-1.156706246547401E-003
6.199999526143074E-002	-1.148601761087775E-003
6.299999356269836E-002	-1.140221371315420E-003
6.399999558925629E-002	-1.131554949097335E-003
6.499999016523361E-002	-1.122592249885201E-003
6.599999219179153E-002	-1.113322563469410E-003
6.699999421834946E-002	-1.103734713979065E-003
6.799999624490738E-002	-1.093817409127951E-003
6.899999082088470E-002	-1.083558774553239E-003
6.999999284744263E-002	-1.072946703061461E-003
7.099999487400055E-002	-1.061968854628503E-003
7.199999690055847E-002	-1.050612190738320E-003
7.299999147653580E-002	-1.038863556459546E-003
7.399999350309372E-002	-1.026709331199527E-003
7.499999552965164E-002	-1.014135428704321E-003
7.599999010562897E-002	-1.001127646304667E-003
7.699999213218689E-002	-9.876709664240479E-004
7.799999415874481E-002	-9.737501968629658E-004
7.899999618530273E-002	-9.593498543836176E-004
7.999999076128006E-002	-9.444538154639304E-004
8.099999278783798E-002	-9.290457237511873E-004
8.199999481439590E-002	-9.131087572313845E-004
8.299999684095383E-002	-8.966256282292306E-004
8.399999141693115E-002	-8.795788162387908E-004
8.499999344348907E-002	-8.619501604698598E-004
8.599999547004700E-002	-8.437213255092502E-004
8.699999749660492E-002	-8.248735102824867E-004
