Ewe/V	I/mA
3.889999985694885E-001	-4.554555744107347E-006
3.880000114440918E-001	-4.735201400762890E-006
3.869999945163727E-001	-4.923014330415754E-006
3.860000073909760E-001	-5.118277840665542E-006
3.849999904632568E-001	-5.321287517290330E-006
3.840000033378601E-001	-5.532350769499317E-006
3.829999864101410E-001	-5.751785920438124E-006
3.819999992847443E-001	-5.979925390420249E-006
3.810000121593475E-001	-6.217114332685014E-006
3.799999952316284E-001	-6.463710633397568E-006
3.790000081062317E-001	-6.720087640132988E-006
3.779999911785126E-001	-6.986632797634229E-006
3.770000040531158E-001	-7.263749012054177E-006
3.759999871253967E-001	-7.551854650955647E-006
3.750000000000000E-001	-7.851384907553438E-006
3.740000128746033E-001	-8.162794074451085E-006
3.729999959468842E-001	-8.486550541420002E-006
3.720000088214874E-001	-8.823143616609741E-006
3.709999918937683E-001	-9.173082617053296E-006
3.700000047683716E-001	-9.536895959172398E-006
3.689999878406525E-001	-9.915132068272214E-006
3.680000007152557E-001	-1.030836301652016E-005
3.669999837875366E-001	-1.071718179446179E-005
3.659999966621399E-001	-1.114220594899962E-005
3.650000095367432E-001	-1.158407576440368E-005
3.639999926090240E-001	-1.204345971927978E-005
3.630000054836273E-001	-1.252104902960127E-005
3.619999885559082E-001	-1.301756492466666E-005
3.610000014305115E-001	-1.353375591861550E-005
3.599999845027924E-001	-1.407040053891251E-005
3.589999973773956E-001	-1.462830732634757E-005
3.580000102519989E-001	-1.520831756351981E-005
3.569999933242798E-001	-1.581130527483765E-005
3.560000061988831E-001	-1.643817813601345E-005
3.549999892711639E-001	-1.708988020254765E-005
3.540000021457672E-001	-1.776739372871816E-005
3.529999852180481E-001	-1.847173734859098E-005
3.519999980926514E-001	-1.920397335197777E-005
3.510000109672546E-001	-1.996520040847827E-005
3.499999940395355E-001	-2.075656630040612E-005
3.490000069141388E-001	-2.157925882784184E-005
3.479999899864197E-001	-2.243451672256924E-005
3.470000028610229E-001	-2.332362237211782E-005
3.459999859333038E-001	-2.424791455268860E-005
3.449999988079071E-001	-2.520877933420707E-005
3.440000116825104E-001	-2.620765917527024E-005
3.429999947547913E-001	-2.724605292314664E-005
3.420000076293945E-001	-2.832551945175510E-005
3.409999907016754E-001	-2.944767766166478E-005
3.400000035762787E-001	-3.061420648009516E-005
3.389999866485596E-001	-3.182685759384185E-005
3.379999995231628E-001	-3.308744271635078E-005
3.370000123977661E-001	-3.439785359660164E-005
3.359999954700470E-001	-3.576004382921383E-005
3.350000083446503E-001	-3.717605795827694E-005
3.339999914169312E-001	-3.864800601149909E-005
3.330000042915344E-001	-4.017809260403737E-005
3.319999873638153E-001	-4.176859511062503E-005
3.310000002384186E-001	-4.342189276940189E-005
3.299999833106995E-001	-4.514044485404156E-005
3.289999961853027E-001	-4.692681613960303E-005
3.280000090599060E-001	-4.878366598859429E-005
3.269999921321869E-001	-5.071375926490873E-005
3.260000050067902E-001	-5.271995905786753E-005
3.249999880790710E-001	-5.480525578605011E-005
3.240000009536743E-001	-5.697273445548490E-005
3.229999840259552E-001	-5.922562195337377E-005
3.219999969005585E-001	-6.156724703032523E-005
3.210000097751617E-001	-6.400108395610005E-005
3.199999928474426E-001	-6.653073796769604E-005
3.190000057220459E-001	-6.915993435541168E-005
3.179999887943268E-001	-7.189256575657055E-005
3.170000016689301E-001	-7.473266305169091E-005
3.159999847412109E-001	-7.768440991640091E-005
3.149999976158142E-001	-8.075214282143861E-005
3.140000104904175E-001	-8.394038741244003E-005
3.129999935626984E-001	-8.725381485419348E-005
3.120000064373016E-001	-9.069728548638523E-005
3.109999895095825E-001	-9.427584882359952E-005
3.100000023841858E-001	-9.799473627936095E-005
3.089999854564667E-001	-1.018593757180497E-004
3.079999983310699E-001	-1.058753987308592E-004
3.070000112056732E-001	-1.100486697396263E-004
3.059999942779541E-001	-1.143852496170439E-004
3.050000071525574E-001	-1.188914247904904E-004
3.039999902248383E-001	-1.235737290699035E-004
3.030000030994415E-001	-1.284389436477795E-004
3.019999861717224E-001	-1.334940898232162E-004
3.009999990463257E-001	-1.387464435538277E-004
3.000000119209290E-001	-1.442035572836176E-004
2.989999949932098E-001	-1.498732599429786E-004
2.980000078678131E-001	-1.557636860525236E-004
2.969999909400940E-001	-1.618832466192544E-004
2.960000038146973E-001	-1.682406436884776E-004
2.949999868869781E-001	-1.748449285514653E-004
2.939999997615814E-001	-1.817054580897093E-004
2.929999828338623E-001	-1.888319529825822E-004
2.919999957084656E-001	-1.962344540515915E-004
2.910000085830688E-001	-2.039233513642102E-004
2.899999916553497E-001	-2.119094569934532E-004
2.890000045299530E-001	-2.202039031544700E-004
2.879999876022339E-001	-2.288182586198673E-004
2.870000004768372E-001	-2.377644705120474E-004
2.859999835491180E-001	-2.470549370627850E-004
2.849999964237213E-001	-2.567024203017354E-004
2.840000092983246E-001	-2.667201915755868E-004
2.829999923706055E-001	-2.771219587884843E-004
2.820000052452087E-001	-2.879218372981995E-004
2.809999883174896E-001	-2.991345245391130E-004
2.800000011920929E-001	-3.107751253992319E-004
2.789999842643738E-001	-3.228592686355114E-004
2.779999971389771E-001	-3.354031068738550E-004
2.770000100135803E-001	-3.484232875052840E-004
2.759999930858612E-001	-3.619370982050896E-004
2.750000059604645E-001	-3.759622341021895E-004
2.739999890327454E-001	-3.905170888174325E-004
2.730000019073486E-001	-4.056205216329545E-004
2.719999849796295E-001	-4.212920612189919E-004
2.709999978542328E-001	-4.375518183223903E-004
2.700000107288361E-001	-4.544204857666045E-004
2.689999938011169E-001	-4.719193675555289E-004
2.680000066757202E-001	-4.900704370811582E-004
2.669999897480011E-001	-5.088963662274182E-004
2.660000026226044E-001	-5.284202634356916E-004
2.649999856948853E-001	-5.486661684699357E-004
2.639999985694885E-001	-5.696585285477340E-004
2.629999816417694E-001	-5.914226057939231E-004
2.619999945163727E-001	-6.139843608252704E-004
2.610000073909760E-001	-6.373702781274915E-004
2.599999904632568E-001	-6.616077153012156E-004
2.590000033378601E-001	-6.867244956083596E-004
2.579999864101410E-001	-7.127493154257536E-004
2.569999992847443E-001	-7.397113367915154E-004
2.559999823570251E-001	-7.676405948586762E-004
2.549999952316284E-001	-7.965675904415548E-004
2.540000081062317E-001	-8.265236392617226E-004
2.529999911785126E-001	-8.575406391173601E-004
2.520000040531158E-001	-8.896509534679353E-004
2.509999871253967E-001	-9.228877606801689E-004
2.500000000000000E-001	-9.572847047820687E-004
2.489999979734421E-001	-9.928760118782520E-004
2.479999959468842E-001	-1.029696431942284E-003
2.469999939203262E-001	-1.067781122401357E-003
2.459999918937683E-001	-1.107165706343949E-003
2.449999898672104E-001	-1.147886388935149E-003
2.440000027418137E-001	-1.189979491755366E-003
2.430000007152557E-001	-1.233481802046299E-003
2.419999986886978E-001	-1.278430339880288E-003
2.409999966621399E-001	-1.324862125329673E-003
2.399999946355820E-001	-1.372814527712762E-003
2.389999926090240E-001	-1.422324916347861E-003
2.379999905824661E-001	-1.473430544137955E-003
2.370000034570694E-001	-1.526168431155384E-003
2.360000014305115E-001	-1.580575597472489E-003
2.349999994039536E-001	-1.636688481085002E-003
2.339999973773956E-001	-1.694543519988656E-003
2.329999953508377E-001	-1.754175871610641E-003
2.319999933242798E-001	-1.815620809793472E-003
2.309999912977219E-001	-1.878912211395800E-003
2.299999892711639E-001	-1.944083138369024E-003
2.290000021457672E-001	-2.011165721341968E-003
2.280000001192093E-001	-2.080190461128950E-003
2.269999980926514E-001	-2.151186810806394E-003
2.259999960660934E-001	-2.224182477220893E-003
2.249999940395355E-001	-2.299203304573894E-003
2.239999920129776E-001	-2.376273274421692E-003
2.229999899864197E-001	-2.455413807183504E-003
2.220000028610229E-001	-2.536644693464041E-003
2.210000008344650E-001	-2.619982231408358E-003
2.199999988079071E-001	-2.705440856516361E-003
2.189999967813492E-001	-2.793031278997660E-003
2.179999947547913E-001	-2.882760949432850E-003
2.169999927282333E-001	-2.974634524434805E-003
2.159999907016754E-001	-3.068652236834168E-003
2.149999886751175E-001	-3.164810594171286E-003
2.140000015497208E-001	-3.263102378696203E-003
2.129999995231628E-001	-3.363515250384808E-003
2.119999974966049E-001	-3.466032678261399E-003
2.109999954700470E-001	-3.570633474737406E-003
2.099999934434891E-001	-3.677290864288807E-003
2.089999914169312E-001	-3.785972949117422E-003
2.079999893903732E-001	-3.896642941981554E-003
2.070000022649765E-001	-4.009257536381483E-003
2.060000002384186E-001	-4.123768303543329E-003
2.049999982118607E-001	-4.240120761096478E-003
2.039999961853027E-001	-4.358253441751003E-003
2.029999941587448E-001	-4.478099755942822E-003
2.019999921321869E-001	-4.599586129188538E-003
2.009999901056290E-001	-4.722633399069309E-003
1.999999880790710E-001	-4.847154486924410E-003
1.990000009536743E-001	-4.973057191818953E-003
1.979999989271164E-001	-5.100242327898741E-003
1.969999969005585E-001	-5.228604655712843E-003
1.959999948740005E-001	-5.358032416552305E-003
1.949999928474426E-001	-5.488407332450151E-003
1.939999908208847E-001	-5.619605537503958E-003
1.929999887943268E-001	-5.751497112214565E-003
1.920000016689301E-001	-5.883947014808655E-003
1.909999996423721E-001	-6.016814149916172E-003
1.899999976158142E-001	-6.149953231215477E-003
1.889999955892563E-001	-6.283213850110769E-003
1.879999935626984E-001	-6.416440941393375E-003
1.869999915361404E-001	-6.549476180225611E-003
1.859999895095825E-001	-6.682157982140780E-003
1.850000023841858E-001	-6.814321968704462E-003
1.840000003576279E-001	-6.945800501853228E-003
1.829999983310699E-001	-7.076425012201071E-003
1.819999963045120E-001	-7.206025533378124E-003
1.809999942779541E-001	-7.334431633353233E-003
1.799999922513962E-001	-7.461472414433956E-003
1.789999902248383E-001	-7.586977910250425E-003
1.779999881982803E-001	-7.710780017077923E-003
1.770000010728836E-001	-7.832711562514305E-003
1.759999990463257E-001	-7.952610030770302E-003
1.749999970197678E-001	-8.070312440395355E-003
1.739999949932098E-001	-8.185663260519505E-003
1.729999929666519E-001	-8.298509754240513E-003
1.719999909400940E-001	-8.408705703914166E-003
1.709999889135361E-001	-8.516109548509121E-003
1.700000017881393E-001	-8.620584383606911E-003
1.689999997615814E-001	-8.722003549337387E-003
1.679999977350235E-001	-8.820245973765850E-003
1.669999957084656E-001	-8.915198035538197E-003
1.659999936819077E-001	-9.006754495203495E-003
1.649999916553497E-001	-9.094818495213985E-003
1.639999896287918E-001	-9.179301559925079E-003
1.629999876022339E-001	-9.260125458240509E-003
1.620000004768372E-001	-9.337221272289753E-003
1.609999984502792E-001	-9.410527534782887E-003
1.599999964237213E-001	-9.479994885623455E-003
1.589999943971634E-001	-9.545580483973026E-003
1.579999923706055E-001	-9.607253596186638E-003
1.569999903440475E-001	-9.664990939199924E-003
1.559999883174896E-001	-9.718782268464565E-003
1.550000011920929E-001	-9.768621064722538E-003
1.539999991655350E-001	-9.814514778554440E-003
1.529999971389771E-001	-9.856476448476315E-003
1.519999951124191E-001	-9.894530288875103E-003
1.509999930858612E-001	-9.928706102073193E-003
1.499999910593033E-001	-9.959042072296143E-003
1.489999890327454E-001	-9.985586628317833E-003
1.480000019073486E-001	-1.000839099287987E-002
1.469999998807907E-001	-1.002751570194960E-002
1.459999978542328E-001	-1.004302874207497E-002
1.449999958276749E-001	-1.005499996244907E-002
1.439999938011169E-001	-1.006350759416819E-002
1.429999917745590E-001	-1.006863359361887E-002
1.419999897480011E-001	-1.007046550512314E-002
1.409999877214432E-001	-1.006909273564816E-002
1.400000005960464E-001	-1.006460934877396E-002
1.389999985694885E-001	-1.005711313337088E-002
1.379999965429306E-001	-1.004670374095440E-002
1.369999945163727E-001	-1.003348175436258E-002
1.359999924898148E-001	-1.001755148172379E-002
1.349999904632568E-001	-9.999017231166363E-003
1.339999884366989E-001	-9.977984242141247E-003
1.330000013113022E-001	-9.954559616744518E-003
1.319999992847443E-001	-9.928848594427109E-003
1.309999972581863E-001	-9.900958277285099E-003
1.299999952316284E-001	-9.870993904769421E-003
1.289999932050705E-001	-9.839059785008430E-003
1.279999911785126E-001	-9.805260226130486E-003
1.269999891519547E-001	-9.769698604941368E-003
1.259999871253967E-001	-9.732474572956562E-003
1.249999925494194E-001	-9.693687781691551E-003
1.239999979734421E-001	-9.653436020016670E-003
1.229999959468842E-001	-9.611815214157104E-003
1.219999939203262E-001	-9.568917565047741E-003
1.209999918937683E-001	-9.524834342300892E-003
1.199999973177910E-001	-9.479654021561146E-003
1.189999952912331E-001	-9.433461353182793E-003
1.179999932646751E-001	-9.386341087520123E-003
1.169999912381172E-001	-9.338372386991978E-003
1.159999966621399E-001	-9.289633482694626E-003
1.149999946355820E-001	-9.240199811756611E-003
1.139999926090240E-001	-9.190143086016178E-003
1.129999905824661E-001	-9.139533154666424E-003
1.119999960064888E-001	-9.088435210287571E-003
1.109999939799309E-001	-9.036915376782417E-003
1.099999919533730E-001	-8.985032327473164E-003
1.089999973773956E-001	-8.932846598327160E-003
1.079999953508377E-001	-8.880412206053734E-003
1.069999933242798E-001	-8.827783167362213E-003
1.059999912977219E-001	-8.775008842349052E-003
1.049999967217445E-001	-8.722137659788132E-003
1.039999946951866E-001	-8.669215254485607E-003
1.029999926686287E-001	-8.616283535957336E-003
1.019999906420708E-001	-8.563383482396603E-003
1.009999960660934E-001	-8.510554209351540E-003
9.999999403953552E-002	-8.457830175757408E-003
9.899999201297760E-002	-8.405246771872044E-003
9.799999743700027E-002	-8.352833800017834E-003
9.699999541044235E-002	-8.300622925162315E-003
9.599999338388443E-002	-8.248641155660152E-003
9.499999135732651E-002	-8.196913637220860E-003
9.399999678134918E-002	-8.145464584231377E-003
9.299999475479126E-002	-8.094317279756069E-003
9.199999272823334E-002	-8.043492212891579E-003
9.099999070167542E-002	-7.993008010089397E-003
8.999999612569809E-002	-7.942882366478443E-003
8.899999409914017E-002	-7.893132045865059E-003
8.799999207258224E-002	-7.843771018087864E-003
8.699999749660492E-002	-7.794812787324190E-003
8.599999547004700E-002	-7.746269926428795E-003
8.499999344348907E-002	-7.698153611272573E-003
8.399999141693115E-002	-7.650473155081272E-003
8.299999684095383E-002	-7.603237405419350E-003
8.199999481439590E-002	-7.556454744189978E-003
8.099999278783798E-002	-7.510131224989891E-003
7.999999076128006E-002	-7.464273832738400E-003
7.899999618530273E-002	-7.418886292725801E-003
7.799999415874481E-002	-7.373974192887545E-003
7.699999213218689E-002	-7.329539861530066E-003
7.599999010562897E-002	-7.285587023943663E-003
7.499999552965164E-002	-7.242117542773485E-003
7.399999350309372E-002	-7.199132349342108E-003
7.299999147653580E-002	-7.156633306294680E-003
7.199999690055847E-002	-7.114619947969913E-003
7.099999487400055E-002	-7.073092740029097E-003
6.999999284744263E-002	-7.032050285488367E-003
6.899999082088470E-002	-6.991492118686438E-003
6.799999624490738E-002	-6.951416842639446E-003
6.699999421834946E-002	-6.911822129040957E-003
6.599999219179153E-002	-6.872706115245819E-003
6.499999016523361E-002	-6.834065541625023E-003
6.399999558925629E-002	-6.795898545533419E-003
6.299999356269836E-002	-6.758200936019421E-003
6.199999526143074E-002	-6.720970384776592E-003
6.099999323487282E-002	-6.684202235192060E-003
5.999999493360519E-002	-6.647892761975527E-003
5.899999290704727E-002	-6.612038705497980E-003
5.799999460577965E-002	-6.576634943485260E-003
5.699999257922173E-002	-6.541677750647068E-003
5.599999427795410E-002	-6.507162004709244E-003
5.499999225139618E-002	-6.473083514720201E-003
5.399999395012856E-002	-6.439437158405781E-003
5.299999192357063E-002	-6.406218279153109E-003
5.199999362230301E-002	-6.373421754688025E-003
5.099999159574509E-002	-6.341042462736368E-003
4.999999329447746E-002	-6.309075281023979E-003
4.899999499320984E-002	-6.277515552937984E-003
4.799999296665192E-002	-6.246357224881649E-003
4.699999466538429E-002	-6.215596105903387E-003
4.599999263882637E-002	-6.185226142406464E-003
4.499999433755875E-002	-6.155242212116718E-003
4.399999231100082E-002	-6.125639192759991E-003
4.299999400973320E-002	-6.096411496400833E-003
4.199999198317528E-002	-6.067554000765085E-003
4.099999368190765E-002	-6.039061583578587E-003
3.999999165534973E-002	-6.010928656905890E-003
3.899999335408211E-002	-5.983150098472834E-003
3.799999132752419E-002	-5.955720786005259E-003
3.699999302625656E-002	-5.928635597229004E-003
3.599999472498894E-002	-5.901888944208622E-003
3.499999269843102E-002	-5.875476170331240E-003
3.399999439716339E-002	-5.849391687661409E-003
3.299999237060547E-002	-5.823631305247545E-003
3.199999406933784E-002	-5.798188969492912E-003
3.099999390542507E-002	-5.773060023784637E-003
2.999999374151230E-002	-5.748240277171135E-003
2.899999357759953E-002	-5.723724141716957E-003
2.799999341368675E-002	-5.699506960809231E-003
2.699999324977398E-002	-5.675584077835083E-003
2.599999308586121E-002	-5.651950370520353E-003
2.499999292194843E-002	-5.628602113574743E-003
2.399999275803566E-002	-5.605533719062805E-003
2.299999259412289E-002	-5.582741461694241E-003
2.199999243021011E-002	-5.560220684856176E-003
2.099999226629734E-002	-5.537966731935740E-003
1.999999210238457E-002	-5.515975877642632E-003
1.899999193847179E-002	-5.494242999702692E-003
1.799999363720417E-002	-5.472764372825623E-003
1.699999347329140E-002	-5.451535806059837E-003
1.599999330937862E-002	-5.430553108453751E-003
1.499999314546585E-002	-5.409812554717064E-003
1.399999298155308E-002	-5.389309953898191E-003
1.299999281764030E-002	-5.369041580706835E-003
1.199999265372753E-002	-5.349003709852695E-003
1.099999248981476E-002	-5.329191684722900E-003
9.999992325901985E-003	-5.309603177011013E-003
8.999993093311787E-003	-5.290233530104160E-003
7.999992929399014E-003	-5.271079484373331E-003
6.999992765486240E-003	-5.252137314528227E-003
5.999992601573467E-003	-5.233403760939837E-003
4.999992437660694E-003	-5.214875563979149E-003
3.999992739409208E-003	-5.196549464017153E-003
2.999992575496435E-003	-5.178421735763550E-003
1.999992644414306E-003	-5.160489119589329E-003
9.999925969168544E-004	-5.142748821526766E-003
-7.450580596923828E-009	-5.125198047608137E-003
-1.000007498078048E-003	-5.107832606881857E-003
-2.000007545575500E-003	-5.090650636702776E-003
-3.000007476657629E-003	-5.073648411780596E-003
-4.000007640570402E-003	-5.056823603808880E-003
-5.000007338821888E-003	-5.040172953158617E-003
-6.000007502734661E-003	-5.023693665862083E-003
-7.000007666647434E-003	-5.007383413612843E-003
-8.000007830560207E-003	-4.991238936781883E-003
-9.000007994472981E-003	-4.975257907062769E-003
-1.000000722706318E-002	-4.959437996149063E-003
-1.100000739097595E-002	-4.943776410073042E-003
-1.200000755488873E-002	-4.928270354866982E-003
-1.300000771880150E-002	-4.912917967885733E-003
-1.400000788271427E-002	-4.897716455161572E-003
-1.500000804662704E-002	-4.882663488388062E-003
-1.600000821053982E-002	-4.867756273597479E-003
-1.700000837445259E-002	-4.852993879467249E-003
-1.800000853836536E-002	-4.838372580707073E-003
-1.900000683963299E-002	-4.823891445994377E-003
-2.000000700354576E-002	-4.809547215700150E-003
-2.100000716745853E-002	-4.795338492840528E-003
-2.200000733137131E-002	-4.781263414770365E-003
-2.300000749528408E-002	-4.767319187521935E-003
-2.400000765919685E-002	-4.753503948450089E-003
-2.500000782310963E-002	-4.739816300570965E-003
-2.600000798702240E-002	-4.726253915578127E-003
-2.700000815093517E-002	-4.712814930826426E-003
-2.800000831484795E-002	-4.699497949331999E-003
-2.900000847876072E-002	-4.686300177127123E-003
-3.000000864267349E-002	-4.673220682889223E-003
-3.100000880658627E-002	-4.660257603973150E-003
-3.200000897049904E-002	-4.647409077733755E-003
-3.300000727176666E-002	-4.634673707187176E-003
-3.400000929832459E-002	-4.622049164026976E-003
-3.500000759959221E-002	-4.609534516930580E-003
-3.600000962615013E-002	-4.597127437591553E-003
-3.700000792741776E-002	-4.584827460348606E-003
-3.800000622868538E-002	-4.572632256895304E-003
-3.900000825524330E-002	-4.560540430247784E-003
-4.000000655651093E-002	-4.548550583422184E-003
-4.100000858306885E-002	-4.536661319434643E-003
-4.200000688433647E-002	-4.524870775640011E-003
-4.300000891089439E-002	-4.513178486377001E-003
-4.400000721216202E-002	-4.501582589000463E-003
-4.500000923871994E-002	-4.490081220865250E-003
-4.600000753998756E-002	-4.478673916310072E-003
-4.700000956654549E-002	-4.467358812689781E-003
-4.800000786781311E-002	-4.456134978681803E-003
-4.900000989437103E-002	-4.445001017302275E-003
-5.000000819563866E-002	-4.433955531567335E-003
-5.100000649690628E-002	-4.422998055815697E-003
-5.200000852346420E-002	-4.412126261740923E-003
-5.300000682473183E-002	-4.401339683681726E-003
-5.400000885128975E-002	-4.390637390315533E-003
-5.500000715255737E-002	-4.380017518997192E-003
-5.600000917911530E-002	-4.369480069726706E-003
-5.700000748038292E-002	-4.359022714197636E-003
-5.800000950694084E-002	-4.348644986748695E-003
-5.900000780820847E-002	-4.338346421718597E-003
-6.000000983476639E-002	-4.328124690800905E-003
-6.100000813603401E-002	-4.317979793995619E-003
-6.200001016259193E-002	-4.307910799980164E-003
-6.300000846385956E-002	-4.297916311770678E-003
-6.400001049041748E-002	-4.287994932383299E-003
-6.500000506639481E-002	-4.278146661818028E-003
-6.600000709295273E-002	-4.268370103091002E-003
-6.700000911951065E-002	-4.258664790540934E-003
-6.800001114606857E-002	-4.249029327183962E-003
-6.900000572204590E-002	-4.239462781697512E-003
-7.000000774860382E-002	-4.229964688420296E-003
-7.100000977516174E-002	-4.220533650368452E-003
-7.200001180171967E-002	-4.211169667541981E-003
-7.300000637769699E-002	-4.201871342957020E-003
-7.400000840425491E-002	-4.192638210952282E-003
-7.500001043081284E-002	-4.183468874543905E-003
-7.600000500679016E-002	-4.174363333731890E-003
-7.700000703334808E-002	-4.165320191532373E-003
-7.800000905990601E-002	-4.156338982284069E-003
-7.900001108646393E-002	-4.147419240325689E-003
-8.000000566244125E-002	-4.138559568673372E-003
-8.100000768899918E-002	-4.129759967327118E-003
-8.200000971555710E-002	-4.121019504964352E-003
-8.300001174211502E-002	-4.112337250262499E-003
-8.400000631809235E-002	-4.103712737560272E-003
-8.500000834465027E-002	-4.095145035535097E-003
-8.600001037120819E-002	-4.086633678525686E-003
-8.700001239776611E-002	-4.078178200870752E-003
-8.800000697374344E-002	-4.069778136909008E-003
-8.900000900030136E-002	-4.061432089656591E-003
-9.000001102685928E-002	-4.053140059113503E-003
-9.100000560283661E-002	-4.044901113957167E-003
-9.200000762939453E-002	-4.036715254187584E-003
-9.300000965595245E-002	-4.028581082820892E-003
-9.400001168251038E-002	-4.020498134195805E-003
-9.500000625848770E-002	-4.012466873973608E-003
-9.600000828504562E-002	-4.004485439509153E-003
-9.700001031160355E-002	-3.996553830802441E-003
-9.800001233816147E-002	-3.988671582192183E-003
-9.900000691413879E-002	-3.980838228017092E-003
-1.000000089406967E-001	-3.973052836954594E-003
-1.010000109672546E-001	-3.965315409004688E-003
-1.020000055432320E-001	-3.957625012844801E-003
